,gid,고령인구,geometry,20년 노후건물 비율,생산가능인구,유아비율,총인구,개별주택가격,주거용도면적,공시지가,지상층수,용적율,지하층수,대지면적,연면적,높이,건폐율,건축면적,전체건물수,20년 이상 노후건물 수,노후건물비율,value_소방서,value_경찰서,value_병원,value_보건기관,value_응급의료시설,value_의원,읍면동
2050,라사09b84a,0.0,"POLYGON ((1009500 1984000, 1009500 1984500, 1010000 1984500, 1010000 1984000, 1009500 1984000))",0.0,0.0,0.0,0.0,0.0,0.0,34500.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.128,11.367,22.142,2.928,22.852,11.52,서면
2051,라사38a92a,0.0,"POLYGON ((1038000 1992000, 1038000 1992500, 1038500 1992500, 1038500 1992000, 1038000 1992000))",0.0,0.0,0.0,0.0,0.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.164,13.241,22.0,1.89,37.353,45.092,북산면
2052,라사33a85b,0.0,"POLYGON ((1033000 1985500, 1033000 1986000, 1033500 1986000, 1033500 1985500, 1033000 1985500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,22.804,24.424,6.737,23.199,24.428,동면
2053,라사33a97a,0.0,"POLYGON ((1033000 1997000, 1033000 1997500, 1033500 1997500, 1033500 1997000, 1033000 1997000))",0.0,0.0,0.0,0.0,0.0,0.0,544.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.052,17.956,23.697,3.196,23.697,26.374,북산면
2054,라사10b90a,0.0,"POLYGON ((1010500 1990000, 1010500 1990500, 1011000 1990500, 1011000 1990000, 1010500 1990000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.066,21.261,24.45,17.893,26.096,24.244,서면
2055,라사15a73a,0.0,"POLYGON ((1015000 1973000, 1015000 1973500, 1015500 1973500, 1015500 1973000, 1015000 1973000))",0.0,0.0,0.0,0.0,0.0,0.0,3250.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.412,7.955,21.994,5.495,20.957,7.742,남면
2055,라사15a73a,0.0,"POLYGON ((1015000 1973000, 1015000 1973500, 1015500 1973500, 1015500 1973000, 1015000 1973000))",0.0,0.0,0.0,0.0,0.0,0.0,3250.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.412,7.955,21.994,5.495,20.957,7.742,남산면
2056,라사22b97b,0.0,"POLYGON ((1022500 1997500, 1022500 1998000, 1023000 1998000, 1023000 1997500, 1022500 1997500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,8.579,7.718,5.767,13.709,5.77,신북읍
2056,라사22b97b,0.0,"POLYGON ((1022500 1997500, 1022500 1998000, 1023000 1998000, 1023000 1997500, 1022500 1997500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,8.579,7.718,5.767,13.709,5.77,사북면
2057,라아09a00a,0.0,"POLYGON ((1009000 2000000, 1009000 2000500, 1009500 2000500, 1009500 2000000, 1009000 2000000))",0.0,0.0,0.0,0.0,0.0,0.0,13138.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.836,5.129,18.547,5.229,20.269,19.616,사북면
2058,라사33a93a,0.0,"POLYGON ((1033000 1993000, 1033000 1993500, 1033500 1993500, 1033500 1993000, 1033000 1993000))",0.0,0.0,0.0,0.0,0.0,0.0,523.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.439,24.856,31.065,10.229,30.597,33.273,동면
2058,라사33a93a,0.0,"POLYGON ((1033000 1993000, 1033000 1993500, 1033500 1993500, 1033500 1993000, 1033000 1993000))",0.0,0.0,0.0,0.0,0.0,0.0,523.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.439,24.856,31.065,10.229,30.597,33.273,북산면
2059,라사39a98a,0.0,"POLYGON ((1039000 1998000, 1039000 1998500, 1039500 1998500, 1039500 1998000, 1039000 1998000))",0.0,0.0,0.0,0.0,0.0,0.0,311.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.297,17.263,40.942,17.865,40.942,41.008,북산면
2060,라사38a82b,0.0,"POLYGON ((1038000 1982500, 1038000 1983000, 1038500 1983000, 1038500 1982500, 1038000 1982500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.984,13.654,17.573,18.186,33.257,36.342,동면
2061,라사07a95b,0.0,"POLYGON ((1007000 1995500, 1007000 1996000, 1007500 1996000, 1007500 1995500, 1007000 1995500))",0.0,0.0,0.0,0.0,0.0,0.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.924,9.89,19.713,4.292,29.416,21.97,사북면
2062,라사15b68a,0.0,"POLYGON ((1015500 1968000, 1015500 1968500, 1016000 1968500, 1016000 1968000, 1015500 1968000))",0.0,0.0,0.0,0.0,0.0,0.0,8199.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.873,4.525,24.441,1.975,23.406,11.043,남산면
2063,라사39b87b,0.0,"POLYGON ((1039500 1987500, 1039500 1988000, 1040000 1988000, 1040000 1987500, 1039500 1987500))",0.0,0.0,0.0,0.0,0.0,0.0,3626.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.81,18.131,26.89,6.781,42.243,40.8,북산면
2064,라아06b09a,0.0,"POLYGON ((1006500 2009000, 1006500 2009500, 1007000 2009500, 1007000 2009000, 1006500 2009000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.348,12.744,42.72,12.716,35.885,12.765,사북면
2065,라사16a93b,0.0,"POLYGON ((1016000 1993500, 1016000 1994000, 1016500 1994000, 1016500 1993500, 1016000 1993500))",0.0,0.0,0.0,0.0,0.0,0.0,3380.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,4.283,7.471,3.468,11.072,7.266,서면
2066,라사38a86a,0.0,"POLYGON ((1038000 1986000, 1038000 1986500, 1038500 1986500, 1038500 1986000, 1038000 1986000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.376,18.617,22.535,23.149,38.219,38.369,동면
2067,라사17a95a,0.0,"POLYGON ((1017000 1995000, 1017000 1995500, 1017500 1995500, 1017500 1995000, 1017000 1995000))",0.0,0.0,0.0,0.0,0.0,0.0,578.09,1.0,1.1,0.0,1471.5,16.2,0.0,1.1,16.2,1.0,1.0,1.0,7.262,5.914,5.123,5.111,10.88,7.074,신북읍
2067,라사17a95a,0.0,"POLYGON ((1017000 1995000, 1017000 1995500, 1017500 1995500, 1017500 1995000, 1017000 1995000))",0.0,0.0,0.0,0.0,0.0,0.0,578.09,1.0,1.1,0.0,1471.5,16.2,0.0,1.1,16.2,1.0,1.0,1.0,7.262,5.914,5.123,5.111,10.88,7.074,서면
2068,라사21b79b,0.0,"POLYGON ((1021500 1979500, 1021500 1980000, 1022000 1980000, 1022000 1979500, 1021500 1979500))",0.0,0.0,0.0,0.0,0.0,0.0,4208.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.195,6.66,10.764,5.29,9.141,5.261,신동면
2068,라사21b79b,0.0,"POLYGON ((1021500 1979500, 1021500 1980000, 1022000 1980000, 1022000 1979500, 1021500 1979500))",0.0,0.0,0.0,0.0,0.0,0.0,4208.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.195,6.66,10.764,5.29,9.141,5.261,동내면
2069,라사37a98b,0.0,"POLYGON ((1037000 1998500, 1037000 1999000, 1037500 1999000, 1037500 1998500, 1037000 1998500))",0.0,0.0,0.0,0.0,0.0,0.0,676.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.532,21.435,27.177,6.546,27.177,27.245,북산면
2070,라사41b99b,0.0,"POLYGON ((1041500 1999500, 1041500 2000000, 1042000 2000000, 1042000 1999500, 1041500 1999500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.297,15.245,30.218,15.847,38.924,38.99,북산면
2071,라사12b88b,0.0,"POLYGON ((1012500 1988500, 1012500 1989000, 1013000 1989000, 1013000 1988500, 1012500 1988500))",0.0,0.0,0.0,0.0,0.0,0.0,2506.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.149,8.212,11.402,3.442,15.002,14.855,서면
2072,라사28b79b,0.0,"POLYGON ((1028500 1979500, 1028500 1980000, 1029000 1980000, 1029000 1979500, 1028500 1979500))",0.0,0.0,0.0,0.0,0.0,0.0,2870.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,동내면
2073,라사18a95b,0.0,"POLYGON ((1018000 1995500, 1018000 1996000, 1018500 1996000, 1018500 1995500, 1018000 1995500))",0.0,0.0,0.0,0.0,0.0,0.0,1496.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.217,7.223,4.848,2.271,12.19,5.336,신북읍
2074,라사17a76b,0.0,"POLYGON ((1017000 1976500, 1017000 1977000, 1017500 1977000, 1017500 1976500, 1017000 1976500))",0.0,0.0,0.0,0.0,0.0,0.0,55727.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.358,13.307,16.28,7.323,15.244,9.273,신동면
2075,라사27b91a,0.0,"POLYGON ((1027500 1991000, 1027500 1991500, 1028000 1991500, 1028000 1991000, 1027500 1991000))",0.0,0.0,0.0,0.0,0.0,0.0,5023.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.961,7.151,9.467,4.737,12.039,8.151,동면
2076,라사04a78a,0.0,"POLYGON ((1004000 1978000, 1004000 1978500, 1004500 1978500, 1004500 1978000, 1004000 1978000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.701,7.653,28.472,8.859,32.054,7.636,남산면
2077,라사39b84b,0.0,"POLYGON ((1039500 1984500, 1039500 1985000, 1040000 1985000, 1040000 1984500, 1039500 1984500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,동면
2078,라아42b03a,0.0,"POLYGON ((1042500 2003000, 1042500 2003500, 1043000 2003500, 1043000 2003000, 1042500 2003000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,북산면
2079,라사08b76a,0.0,"POLYGON ((1008500 1976000, 1008500 1976500, 1009000 1976500, 1009000 1976000, 1008500 1976000))",0.0,0.0,0.0,0.0,0.0,0.0,7641.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.395,9.634,22.429,9.477,23.139,9.788,남면
2079,라사08b76a,0.0,"POLYGON ((1008500 1976000, 1008500 1976500, 1009000 1976500, 1009000 1976000, 1008500 1976000))",0.0,0.0,0.0,0.0,0.0,0.0,7641.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.395,9.634,22.429,9.477,23.139,9.788,남산면
2080,라사36b93a,0.0,"POLYGON ((1036500 1993000, 1036500 1993500, 1037000 1993500, 1037000 1993000, 1036500 1993000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.881,21.357,30.117,10.007,44.581,42.872,북산면
2081,라사25a77a,0.0,"POLYGON ((1025000 1977000, 1025000 1977500, 1025500 1977500, 1025500 1977000, 1025000 1977000))",0.0,0.0,0.0,0.0,0.0,0.0,3237.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.844,9.317,13.423,4.315,11.801,7.909,동산면
2082,라사01a68b,0.0,"POLYGON ((1001000 1968500, 1001000 1969000, 1001500 1969000, 1001500 1968500, 1001000 1968500))",0.0,0.0,0.0,0.0,0.0,0.0,11852.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.034,25.828,36.728,9.573,39.548,31.93,남면
2083,라사37b92b,0.0,"POLYGON ((1037500 1992500, 1037500 1993000, 1038000 1993000, 1038000 1992500, 1037500 1992500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.436,20.913,29.672,9.563,44.137,42.427,북산면
2084,라사37b94a,0.0,"POLYGON ((1037500 1994000, 1037500 1994500, 1038000 1994500, 1038000 1994000, 1037500 1994000))",0.0,0.0,0.0,0.0,0.0,0.0,292.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.464,15.54,24.299,4.19,39.652,50.534,북산면
2085,라사39a94a,0.0,"POLYGON ((1039000 1994000, 1039000 1994500, 1039500 1994500, 1039500 1994000, 1039000 1994000))",0.0,0.0,0.0,0.0,0.0,0.0,537.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.237,14.314,23.073,2.963,38.426,49.307,북산면
2086,라사37b92a,0.0,"POLYGON ((1037500 1992000, 1037500 1992500, 1038000 1992500, 1038000 1992000, 1037500 1992000))",0.0,0.0,0.0,0.0,0.0,0.0,976.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.12,20.596,29.356,9.246,43.82,42.111,북산면
2087,라아22b03b,0.0,"POLYGON ((1022500 2003500, 1022500 2004000, 1023000 2004000, 1023000 2003500, 1022500 2003500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,사북면
2088,라사42b99b,0.0,"POLYGON ((1042500 1999500, 1042500 2000000, 1043000 2000000, 1043000 1999500, 1042500 1999500))",0.0,0.0,0.0,0.0,0.0,0.0,578.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.039,13.987,28.96,14.588,37.666,37.732,북산면
2089,라사11a98a,0.0,"POLYGON ((1011000 1998000, 1011000 1998500, 1011500 1998500, 1011500 1998000, 1011000 1998000))",0.0,0.0,0.0,0.0,0.0,0.0,874.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.507,12.108,17.544,2.159,27.247,20.671,서면
2089,라사11a98a,0.0,"POLYGON ((1011000 1998000, 1011000 1998500, 1011500 1998500, 1011500 1998000, 1011000 1998000))",0.0,0.0,0.0,0.0,0.0,0.0,874.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.507,12.108,17.544,2.159,27.247,20.671,사북면
2090,라사03a71b,0.0,"POLYGON ((1003000 1971500, 1003000 1972000, 1003500 1972000, 1003500 1971500, 1003000 1971500))",0.0,0.0,0.0,0.0,0.0,0.0,3092.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.227,11.195,15.541,4.231,38.577,11.543,남면
2091,라사42a93a,0.0,"POLYGON ((1042000 1993000, 1042000 1993500, 1042500 1993500, 1042500 1993000, 1042000 1993000))",0.0,0.0,0.0,0.0,0.0,0.0,2830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.648,17.203,25.962,5.852,41.316,53.98,북산면
2092,라아06a01b,0.0,"POLYGON ((1006000 2001500, 1006000 2002000, 1006500 2002000, 1006500 2001500, 1006000 2001500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.186,12.114,29.026,12.113,22.192,16.602,사북면
2093,라사14a90b,0.0,"POLYGON ((1014000 1990500, 1014000 1991000, 1014500 1991000, 1014500 1990500, 1014000 1990500))",0.0,0.0,0.0,0.0,0.0,0.0,2412.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.518,7.582,10.771,3.354,14.371,10.564,서면
2094,라아36a00a,0.0,"POLYGON ((1036000 2000000, 1036000 2000500, 1036500 2000500, 1036500 2000000, 1036000 2000000))",0.0,0.0,0.0,0.0,0.0,0.0,394.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.995,16.535,19.64,11.517,19.64,19.707,북산면
2095,라사17b73b,0.0,"POLYGON ((1017500 1973500, 1017500 1974000, 1018000 1974000, 1018000 1973500, 1017500 1973500))",0.0,0.0,0.0,0.0,0.0,0.0,3055.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012,9.553,18.65,7.642,17.613,9.341,남산면
2095,라사17b73b,0.0,"POLYGON ((1017500 1973500, 1017500 1974000, 1018000 1974000, 1018000 1973500, 1017500 1973500))",0.0,0.0,0.0,0.0,0.0,0.0,3055.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012,9.553,18.65,7.642,17.613,9.341,신동면
2096,라사17b88b,0.0,"POLYGON ((1017500 1988500, 1017500 1989000, 1018000 1989000, 1018000 1988500, 1017500 1988500))",0.0,0.0,0.0,0.0,0.0,0.0,23447.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.499,3.562,6.751,1.506,10.351,6.811,중도동
2096,라사17b88b,0.0,"POLYGON ((1017500 1988500, 1017500 1989000, 1018000 1989000, 1018000 1988500, 1017500 1988500))",0.0,0.0,0.0,0.0,0.0,0.0,23447.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.499,3.562,6.751,1.506,10.351,6.811,서면
2097,라사16a78a,0.0,"POLYGON ((1016000 1978000, 1016000 1978500, 1016500 1978500, 1016500 1978000, 1016000 1978000))",0.0,0.0,0.0,0.0,0.0,0.0,3220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.625,7.168,13.903,4.945,12.867,6.878,신동면
2098,라사29a90b,0.0,"POLYGON ((1029000 1990500, 1029000 1991000, 1029500 1991000, 1029500 1990500, 1029000 1990500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.843,10.148,11.767,6.487,10.543,8.835,동면
2099,라사16b69b,0.0,"POLYGON ((1016500 1969500, 1016500 1970000, 1017000 1970000, 1017000 1969500, 1016500 1969500))",0.0,0.0,0.0,0.0,0.0,0.0,13459.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.042,7.695,21.999,1.949,20.964,10.304,남산면
2100,라사17b77b,0.0,"POLYGON ((1017500 1977500, 1017500 1978000, 1018000 1978000, 1018000 1977500, 1017500 1977500))",0.0,0.0,0.0,0.0,0.0,0.0,3537.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.221,10.502,13.475,4.517,12.439,6.468,신동면
2101,라아07a08b,0.0,"POLYGON ((1007000 2008500, 1007000 2009000, 1007500 2009000, 1007500 2008500, 1007000 2008500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.659,12.055,42.031,12.027,35.196,12.076,사북면
2102,라사03b68b,0.0,"POLYGON ((1003500 1968500, 1003500 1969000, 1004000 1969000, 1004000 1968500, 1003500 1968500))",0.0,0.0,0.0,0.0,0.0,0.0,11299.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,남면
2103,라사29b99b,0.0,"POLYGON ((1029500 1999500, 1029500 2000000, 1030000 2000000, 1030000 1999500, 1029500 1999500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.492,22.908,28.65,8.282,28.65,31.326,북산면
2104,라아14a00a,0.0,"POLYGON ((1014000 2000000, 1014000 2000500, 1014500 2000500, 1014500 2000000, 1014000 2000000))",0.0,0.0,0.0,0.0,0.0,0.0,5690.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.271,6.783,17.06,6.884,21.923,20.187,사북면
2105,라사13a91b,0.0,"POLYGON ((1013000 1991500, 1013000 1992000, 1013500 1992000, 1013500 1991500, 1013000 1991500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.271,9.334,12.524,8.521,16.124,12.319,서면
2106,라사37a87b,0.0,"POLYGON ((1037000 1987500, 1037000 1988000, 1037500 1988000, 1037500 1987500, 1037000 1987500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.944,20.076,36.869,8.726,35.645,33.934,동면
2106,라사37a87b,0.0,"POLYGON ((1037000 1987500, 1037000 1988000, 1037500 1988000, 1037500 1987500, 1037000 1987500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.944,20.076,36.869,8.726,35.645,33.934,북산면
2107,라사21b81b,0.0,"POLYGON ((1021500 1981500, 1021500 1982000, 1022000 1982000, 1022000 1981500, 1021500 1981500))",0.0,0.0,0.0,0.0,0.0,0.0,17276.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,4.334,8.438,3.042,6.816,3.644,신동면
2107,라사21b81b,0.0,"POLYGON ((1021500 1981500, 1021500 1982000, 1022000 1982000, 1022000 1981500, 1021500 1981500))",0.0,0.0,0.0,0.0,0.0,0.0,17276.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,4.334,8.438,3.042,6.816,3.644,동내면
2108,라사21b75a,0.0,"POLYGON ((1021500 1975000, 1021500 1975500, 1022000 1975500, 1022000 1975000, 1021500 1975000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.607,14.079,19.514,3.443,16.565,12.67,동산면
2109,라사05b71b,0.0,"POLYGON ((1005500 1971500, 1005500 1972000, 1006000 1972000, 1006000 1971500, 1005500 1971500))",0.0,0.0,0.0,0.0,0.0,0.0,4919.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.652,14.408,29.528,1.993,32.347,14.562,남면
2110,라사41b94b,0.0,"POLYGON ((1041500 1994500, 1041500 1995000, 1042000 1995000, 1042000 1994500, 1041500 1994500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.906,18.46,27.219,7.11,42.573,55.238,북산면
2111,라사17a73a,0.0,"POLYGON ((1017000 1973000, 1017000 1973500, 1017500 1973500, 1017500 1973000, 1017000 1973000))",0.0,0.0,0.0,0.0,92266666.67,94.45,6574.19,1.25,16.9,0.0,523.75,75.34,5.09,11.95,63.21,4.0,0.0,inf,7.445,7.987,19.364,4.588,18.328,7.775,남산면
2112,라사11a99a,0.0,"POLYGON ((1011000 1999000, 1011000 1999500, 1011500 1999500, 1011500 1999000, 1011000 1999000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.511,4.855,15.3,4.955,19.994,17.557,서면
2112,라사11a99a,0.0,"POLYGON ((1011000 1999000, 1011000 1999500, 1011500 1999500, 1011500 1999000, 1011000 1999000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.511,4.855,15.3,4.955,19.994,17.557,사북면
2113,라사24b87a,0.0,"POLYGON ((1024500 1987000, 1024500 1987500, 1025000 1987500, 1025000 1987000, 1024500 1987000))",0.0,0.0,0.0,0.0,0.0,0.0,13818.59,1.47,28.19,1.0,1972.6,281.98,6.69,15.71,101.91,20.0,0.0,inf,4.387,3.96,6.688,3.739,4.912,3.734,동면
2114,라사29a83a,0.0,"POLYGON ((1029000 1983000, 1029000 1983500, 1029500 1983500, 1029500 1983000, 1029000 1983000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.442,18.747,20.366,2.215,19.142,20.371,동면
2115,라사31b87a,0.0,"POLYGON ((1031500 1987000, 1031500 1987500, 1032000 1987500, 1032000 1987000, 1031500 1987000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.887,28.191,29.81,12.124,28.586,26.877,동면
2116,라아43a00a,0.0,"POLYGON ((1043000 2000000, 1043000 2000500, 1043500 2000500, 1043500 2000000, 1043000 2000000))",0.0,0.0,0.0,0.0,0.0,0.0,419.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.449,14.397,29.37,14.999,38.076,38.142,북산면
2117,라사03b79b,0.0,"POLYGON ((1003500 1979500, 1003500 1980000, 1004000 1980000, 1004000 1979500, 1003500 1979500))",0.0,0.0,0.0,0.0,0.0,0.0,3384.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.321,4.273,25.091,5.479,28.674,4.256,남산면
2118,라사09b73a,0.0,"POLYGON ((1009500 1973000, 1009500 1973500, 1010000 1973500, 1010000 1973000, 1009500 1973000))",0.0,0.0,0.0,0.0,0.0,0.0,4438.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.684,7.258,24.488,5.565,25.198,7.412,남면
2119,라사08a80a,0.0,"POLYGON ((1008000 1980000, 1008000 1980500, 1008500 1980500, 1008500 1980000, 1008000 1980000))",0.0,0.0,0.0,0.0,0.0,0.0,92800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.638,9.541,21.182,5.987,21.893,9.573,남산면
