,gid,고령인구,geometry,20년 노후건물 비율,생산가능인구,유아비율,총인구,개별주택가격,주거용도면적,공시지가,지상층수,용적율,지하층수,대지면적,연면적,높이,건폐율,건축면적,전체건물수,20년 이상 노후건물 수,노후건물비율,value_소방서,value_경찰서,value_병원,value_보건기관,value_응급의료시설,value_의원,읍면동,배수_score,경사도_score,산사태_길이,산사태_값(합)
880,라사11a68a,0.0,"POLYGON ((1011000 1968000, 1011000 1968500, 1011500 1968500, 1011500 1968000, 1011000 1968000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.287,15.939,30.853,10.458,42.468,22.457,남면,1.0,5.77,2504.0,8049.0
881,라사11a68b,0.0,"POLYGON ((1011000 1968500, 1011000 1969000, 1011500 1969000, 1011500 1968500, 1011000 1968500))",0.0,0.0,0.0,0.0,0.0,0.0,3378.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96,9.536,24.56,5.459,27.475,9.689,남면,1.12,5.78,2399.0,7797.0
882,라사11a69a,0.0,"POLYGON ((1011000 1969000, 1011000 1969500, 1011500 1969500, 1011500 1969000, 1011000 1969000))",0.0,0.0,0.0,0.0,0.0,0.0,3427.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.388,8.964,23.988,4.886,26.902,9.117,남면,1.0,5.37,2306.0,6823.0
883,라사11a69b,0.0,"POLYGON ((1011000 1969500, 1011000 1970000, 1011500 1970000, 1011500 1969500, 1011000 1969500))",0.0,0.0,0.0,0.0,0.0,0.0,12878.65,1.33,0.0,1.0,0.0,119.32,7.89,0.0,104.29,3.0,3.0,1.0,8.068,8.643,23.668,4.566,26.582,8.796,남면,1.14,4.86,2344.0,7544.0
884,라사11a70a,0.0,"POLYGON ((1011000 1970000, 1011000 1970500, 1011500 1970500, 1011500 1970000, 1011000 1970000))",0.0,0.0,0.0,0.0,0.0,0.0,4178.29,1.0,0.0,0.0,0.0,32.59,0.0,0.0,52.72,2.0,0.0,inf,7.322,7.897,22.922,3.82,25.836,8.051,남면,1.2,4.55,2460.0,7506.0
885,라사11a70b,0.0,"POLYGON ((1011000 1970500, 1011000 1971000, 1011500 1971000, 1011500 1970500, 1011000 1970500))",0.0,0.0,0.0,6.0,66125000.0,76.0,30877.61,1.1,20.5,0.0,779.0,111.0,4.76,17.98,88.67,20.0,10.0,2.0,16.887,16.504,21.293,34.462,43.859,16.496,남면,2.3,3.8,1131.0,3484.0
886,라사11a71a,0.0,"POLYGON ((1011000 1971000, 1011000 1971500, 1011500 1971500, 1011500 1971000, 1011000 1971000))",0.0,8.0,0.0,15.0,30536666.67,121.96,40434.09,1.45,30.75,1.0,5185.0,773.7,8.69,25.14,549.34,12.0,3.0,4.0,17.418,17.034,21.825,16.711,30.364,17.477,남면,1.34,4.67,1668.0,3810.0
887,라사11a71b,8.0,"POLYGON ((1011000 1971500, 1011000 1972000, 1011500 1972000, 1011500 1971500, 1011000 1971500))",8.0,7.0,0.0,15.0,69742857.14,64.01,20329.83,1.11,13.38,0.0,875.67,72.81,6.46,12.17,72.71,9.0,0.0,inf,8.376,8.95,23.248,4.873,26.89,9.104,남면,1.35,4.03,1636.0,4858.0
888,라사11a72a,0.0,"POLYGON ((1011000 1972000, 1011000 1972500, 1011500 1972500, 1011500 1972000, 1011000 1972000))",0.0,0.0,0.0,0.0,45250000.0,98.61,28812.94,1.0,24.76,0.0,441.0,98.61,3.2,24.84,98.86,2.0,2.0,1.0,6.219,6.794,23.76,4.538,24.733,6.947,남면,1.81,4.07,1341.0,4471.0
889,라사11a72b,0.0,"POLYGON ((1011000 1972500, 1011000 1973000, 1011500 1973000, 1011500 1972500, 1011000 1972500))",0.0,0.0,0.0,0.0,34700000.0,66.6,23051.27,1.0,17.67,0.0,377.0,66.6,0.0,17.67,66.6,1.0,1.0,1.0,4.743,5.318,22.548,5.16,23.257,5.471,남면,1.72,4.61,1575.0,3661.0
890,라사11a73a,0.0,"POLYGON ((1011000 1973000, 1011000 1973500, 1011500 1973500, 1011500 1973000, 1011000 1973000))",0.0,0.0,0.0,6.0,152347368.42,202.7,18331.17,1.04,29.31,1.0,1079.23,155.39,5.69,23.22,133.33,28.0,1.0,28.0,4.195,4.77,21.999,4.612,22.709,4.924,남면,1.92,5.24,3546.0,8982.0
891,라사11a73a,0.0,"POLYGON ((1011000 1973000, 1011000 1973500, 1011500 1973500, 1011500 1973000, 1011000 1973000))",0.0,0.0,0.0,6.0,152347368.42,202.7,18331.17,1.04,29.31,1.0,1079.23,155.39,5.69,23.22,133.33,28.0,1.0,28.0,4.195,4.77,21.999,4.612,22.709,4.924,남산면,1.92,5.24,3546.0,8982.0
892,라사11a73b,0.0,"POLYGON ((1011000 1973500, 1011000 1974000, 1011500 1974000, 1011500 1973500, 1011000 1973500))",0.0,10.0,0.0,13.0,84250000.0,75.99,23676.43,1.82,44.57,1.0,1941.75,147.24,7.45,20.32,75.0,22.0,1.0,22.0,3.646,4.221,21.45,4.063,22.16,4.375,남면,1.86,4.36,3390.0,11406.0
893,라사11a73b,0.0,"POLYGON ((1011000 1973500, 1011000 1974000, 1011500 1974000, 1011500 1973500, 1011000 1973500))",0.0,10.0,0.0,13.0,84250000.0,75.99,23676.43,1.82,44.57,1.0,1941.75,147.24,7.45,20.32,75.0,22.0,1.0,22.0,3.646,4.221,21.45,4.063,22.16,4.375,남산면,1.86,4.36,3390.0,11406.0
894,라사11a74a,0.0,"POLYGON ((1011000 1974000, 1011000 1974500, 1011500 1974500, 1011500 1974000, 1011000 1974000))",0.0,0.0,0.0,0.0,370000000.0,375.42,74804.21,2.5,47.01,1.0,3937.83,1632.05,15.59,31.89,1271.26,4.0,0.0,inf,3.748,4.322,21.552,4.164,22.262,4.476,남산면,2.25,5.51,607.0,1904.0
895,라사11a74b,0.0,"POLYGON ((1011000 1974500, 1011000 1975000, 1011500 1975000, 1011500 1974500, 1011000 1974500))",0.0,0.0,0.0,0.0,0.0,0.0,4018.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.649,4.224,21.453,4.065,22.162,4.377,남산면,1.09,3.45,2391.0,7835.0
896,라사11a75a,23.0,"POLYGON ((1011000 1975000, 1011000 1975500, 1011500 1975500, 1011500 1975000, 1011000 1975000))",23.0,15.0,0.0,39.0,67058823.53,114.99,30068.16,1.22,28.99,1.0,527.33,138.46,6.0,26.5,123.68,23.0,13.0,1.7692307692307692,2.828,3.402,20.632,3.244,21.341,3.556,남산면,2.97,4.46,1189.0,4633.0
897,라사11a75b,0.0,"POLYGON ((1011000 1975500, 1011000 1976000, 1011500 1976000, 1011500 1975500, 1011000 1975500))",0.0,0.0,0.0,0.0,0.0,0.0,4891.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.243,3.818,21.047,3.659,21.757,3.971,남산면,1.05,4.35,2479.0,7479.0
898,라사11a76a,12.0,"POLYGON ((1011000 1976000, 1011000 1976500, 1011500 1976500, 1011500 1976000, 1011000 1976000))",12.0,12.0,0.0,26.0,73890909.09,97.43,31531.71,1.14,21.08,1.0,607.0,93.85,5.56,19.58,87.77,14.0,5.0,2.8,3.079,2.319,18.665,2.16,19.375,2.472,남산면,1.94,3.72,1568.0,5070.0
899,라사11a76b,14.0,"POLYGON ((1011000 1976500, 1011000 1977000, 1011500 1977000, 1011500 1976500, 1011000 1976500))",14.0,15.0,0.0,29.0,62478571.43,114.14,20891.92,1.0,23.63,1.0,745.31,121.75,5.13,23.73,108.43,19.0,7.0,2.7142857142857144,3.071,2.311,18.656,2.152,19.366,2.464,남산면,1.4,4.77,1818.0,6389.0
900,라사11a77a,10.0,"POLYGON ((1011000 1977000, 1011000 1977500, 1011500 1977500, 1011500 1977000, 1011000 1977000))",10.0,7.0,0.0,17.0,94416666.67,135.62,26619.62,1.7,35.53,0.0,571.56,162.54,5.92,22.43,109.6,10.0,7.0,1.4285714285714286,3.459,2.699,17.57,2.54,18.279,2.851,남산면,1.59,4.55,1928.0,6417.0
901,라사11a77b,0.0,"POLYGON ((1011000 1977500, 1011000 1978000, 1011500 1978000, 1011500 1977500, 1011000 1977500))",0.0,0.0,0.0,0.0,137000000.0,324.35,6475.3,1.64,46.25,0.0,650.5,139.21,6.49,23.93,93.5,11.0,5.0,2.2,3.507,2.747,17.618,2.588,18.327,2.899,남산면,1.03,4.86,2401.0,6439.0
902,라사11a78a,10.0,"POLYGON ((1011000 1978000, 1011000 1978500, 1011500 1978500, 1011500 1978000, 1011000 1978000))",10.0,10.0,0.0,20.0,123741666.67,114.53,38060.9,1.4,40.89,1.0,486.0,144.38,6.23,31.85,107.13,10.0,8.0,1.25,4.6,3.838,16.632,3.68,17.343,3.992,남산면,1.64,3.33,1532.0,4876.0
903,라사11a78b,0.0,"POLYGON ((1011000 1978500, 1011000 1979000, 1011500 1979000, 1011500 1978500, 1011000 1978500))",0.0,0.0,0.0,0.0,169000000.0,119.76,35154.5,1.14,12.44,0.0,1880.6,260.29,3.77,10.45,166.38,7.0,2.0,3.5,3.852,3.091,16.751,2.933,17.462,3.244,남산면,2.0,4.31,2012.0,8179.0
904,라사11a79a,0.0,"POLYGON ((1011000 1979000, 1011000 1979500, 1011500 1979500, 1011500 1979000, 1011000 1979000))",0.0,0.0,0.0,0.0,0.0,0.0,11106.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.526,3.764,15.875,3.606,16.585,3.918,남산면,1.51,5.01,2393.0,7658.0
905,라사11a79b,0.0,"POLYGON ((1011000 1979500, 1011000 1980000, 1011500 1980000, 1011500 1979500, 1011000 1979500))",0.0,0.0,0.0,0.0,0.0,0.0,9528.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.985,4.224,15.852,4.066,16.563,4.378,남산면,0.92,1.8,3388.0,11096.0
906,라사11a79b,0.0,"POLYGON ((1011000 1979500, 1011000 1980000, 1011500 1980000, 1011500 1979500, 1011000 1979500))",0.0,0.0,0.0,0.0,0.0,0.0,9528.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.985,4.224,15.852,4.066,16.563,4.378,서면,0.92,1.8,3388.0,11096.0
907,라사11a80a,0.0,"POLYGON ((1011000 1980000, 1011000 1980500, 1011500 1980500, 1011500 1980000, 1011000 1980000))",0.0,0.0,0.0,0.0,53360000.0,122.41,5561.64,1.2,32.03,1.0,482.0,144.23,6.01,31.16,130.09,10.0,4.0,2.5,5.01,4.249,15.024,3.397,15.734,4.402,남산면,1.06,5.0,1738.0,4680.0
908,라사11a80a,0.0,"POLYGON ((1011000 1980000, 1011000 1980500, 1011500 1980500, 1011500 1980000, 1011000 1980000))",0.0,0.0,0.0,0.0,53360000.0,122.41,5561.64,1.2,32.03,1.0,482.0,144.23,6.01,31.16,130.09,10.0,4.0,2.5,5.01,4.249,15.024,3.397,15.734,4.402,서면,1.06,5.0,1738.0,4680.0
909,라사11a80b,0.0,"POLYGON ((1011000 1980500, 1011000 1981000, 1011500 1981000, 1011500 1980500, 1011000 1980500))",0.0,0.0,0.0,0.0,47400000.0,81.0,6465.99,1.5,27.26,0.0,700.0,113.61,8.9,16.97,77.61,2.0,1.0,2.0,7.969,7.209,17.984,3.426,18.694,7.362,서면,1.41,4.96,2417.0,7253.0
910,라사11a81a,0.0,"POLYGON ((1011000 1981000, 1011000 1981500, 1011500 1981500, 1011500 1981000, 1011000 1981000))",0.0,0.0,0.0,0.0,30950000.0,105.82,5691.51,1.0,0.0,0.0,0.0,105.82,0.0,0.0,105.82,2.0,0.0,inf,8.254,7.493,18.268,3.711,18.979,7.647,서면,1.89,5.4,2206.0,6707.0
911,라사11a81b,0.0,"POLYGON ((1011000 1981500, 1011000 1982000, 1011500 1982000, 1011500 1981500, 1011000 1981500))",0.0,0.0,0.0,0.0,0.0,0.0,3934.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.679,7.918,18.693,4.136,19.403,8.071,서면,1.23,4.96,2423.0,6680.0
912,라사11a82a,0.0,"POLYGON ((1011000 1982000, 1011000 1982500, 1011500 1982500, 1011500 1982000, 1011000 1982000))",0.0,0.0,0.0,0.0,41100000.0,161.52,31732.55,1.25,33.43,0.0,1039.0,182.41,5.25,30.4,156.85,4.0,1.0,4.0,7.974,7.214,17.989,3.397,18.699,7.367,서면,1.79,5.29,1862.0,5532.0
913,라사11a82b,0.0,"POLYGON ((1011000 1982500, 1011000 1983000, 1011500 1983000, 1011500 1982500, 1011000 1982500))",0.0,0.0,0.0,0.0,0.0,0.0,4106.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.427,7.666,18.441,3.85,19.151,7.819,서면,1.73,5.28,2302.0,6309.0
914,라사11a83a,0.0,"POLYGON ((1011000 1983000, 1011000 1983500, 1011500 1983500, 1011500 1983000, 1011000 1983000))",0.0,0.0,0.0,0.0,0.0,0.0,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.992,11.231,22.006,2.792,22.716,11.384,서면,2.0,5.18,2488.0,6808.0
915,라사11a83b,0.0,"POLYGON ((1011000 1983500, 1011000 1984000, 1011500 1984000, 1011500 1983500, 1011000 1983500))",0.0,0.0,0.0,0.0,0.0,0.0,18475.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.179,11.418,22.193,2.979,22.903,11.571,서면,1.93,5.25,2365.0,7279.0
916,라사11a84a,0.0,"POLYGON ((1011000 1984000, 1011000 1984500, 1011500 1984500, 1011500 1984000, 1011000 1984000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.477,12.715,23.491,4.277,24.201,12.869,서면,1.65,5.46,2504.0,7839.0
917,라사11a84b,0.0,"POLYGON ((1011000 1984500, 1011000 1985000, 1011500 1985000, 1011500 1984500, 1011000 1984500))",0.0,0.0,0.0,0.0,0.0,0.0,12700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.372,12.611,23.386,4.173,24.096,18.485,서면,1.63,5.23,2500.0,6482.0
918,라사11a85a,0.0,"POLYGON ((1011000 1985000, 1011000 1985500, 1011500 1985500, 1011500 1985000, 1011000 1985000))",0.0,0.0,0.0,0.0,0.0,0.0,26199.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.341,12.58,23.355,4.141,24.065,21.629,서면,1.83,5.56,2500.0,6815.0
919,라사11a85b,0.0,"POLYGON ((1011000 1985500, 1011000 1986000, 1011500 1986000, 1011500 1985500, 1011000 1985500))",0.0,0.0,0.0,0.0,0.0,0.0,2810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.591,12.829,23.605,4.391,24.315,21.878,서면,1.26,5.71,2500.0,6977.0
920,라사11a86a,0.0,"POLYGON ((1011000 1986000, 1011000 1986500, 1011500 1986500, 1011500 1986000, 1011000 1986000))",0.0,0.0,0.0,0.0,0.0,0.0,2630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.523,16.009,19.199,12.641,20.845,18.408,서면,1.0,5.05,2504.0,7904.0
921,라사11a86b,0.0,"POLYGON ((1011000 1986500, 1011000 1987000, 1011500 1987000, 1011500 1986500, 1011000 1986500))",0.0,0.0,0.0,0.0,0.0,0.0,7935.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.289,15.776,18.965,12.408,20.611,18.174,서면,1.26,4.35,2331.0,7929.0
922,라사11a87a,13.0,"POLYGON ((1011000 1987000, 1011000 1987500, 1011500 1987500, 1011500 1987000, 1011000 1987000))",13.0,20.0,0.0,35.0,82921212.12,100.47,24404.83,1.22,22.87,0.0,723.94,120.84,6.04,18.32,100.67,41.0,10.0,4.1,16.514,16.0,19.19,12.632,20.836,18.399,서면,2.34,4.31,1315.0,4315.0
923,라사11a87b,0.0,"POLYGON ((1011000 1987500, 1011000 1988000, 1011500 1988000, 1011500 1987500, 1011000 1987500))",0.0,0.0,0.0,0.0,0.0,0.0,5549.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.28,16.474,19.664,13.107,21.31,18.873,서면,2.2,4.15,2372.0,7234.0
924,라사11a88a,0.0,"POLYGON ((1011000 1988000, 1011000 1988500, 1011500 1988500, 1011500 1988000, 1011000 1988000))",0.0,0.0,0.0,0.0,0.0,0.0,3147.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.435,20.629,23.819,17.261,25.465,23.028,서면,2.46,4.86,2435.0,7141.0
925,라사11a88b,0.0,"POLYGON ((1011000 1988500, 1011000 1989000, 1011500 1989000, 1011500 1988500, 1011000 1988500))",0.0,0.0,0.0,0.0,0.0,0.0,4957.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.126,20.32,23.51,16.952,25.156,22.719,서면,1.97,5.06,2321.0,6098.0
926,라사11a89a,0.0,"POLYGON ((1011000 1989000, 1011000 1989500, 1011500 1989500, 1011500 1989000, 1011000 1989000))",0.0,0.0,0.0,0.0,0.0,0.0,4770.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.289,20.484,23.673,17.116,25.319,23.134,서면,1.92,5.09,2500.0,7079.0
927,라사11a89b,0.0,"POLYGON ((1011000 1989500, 1011000 1990000, 1011500 1990000, 1011500 1989500, 1011000 1989500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.676,20.871,24.06,17.503,25.706,23.521,서면,1.84,5.67,2504.0,7072.0
928,라사11a90a,0.0,"POLYGON ((1011000 1990000, 1011000 1990500, 1011500 1990500, 1011500 1990000, 1011000 1990000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.122,21.317,24.506,17.949,26.152,24.3,서면,2.0,5.99,2503.0,6705.0
929,라사11a90b,0.0,"POLYGON ((1011000 1990500, 1011000 1991000, 1011500 1991000, 1011500 1990500, 1011000 1990500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.557,10.62,13.81,9.806,17.41,13.604,서면,2.0,5.85,2504.0,7190.0
930,라사11a91a,0.0,"POLYGON ((1011000 1991000, 1011000 1991500, 1011500 1991500, 1011500 1991000, 1011000 1991000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.228,10.291,13.481,9.477,17.081,13.275,서면,2.0,5.4,2504.0,7030.0
931,라사11a91b,0.0,"POLYGON ((1011000 1991500, 1011000 1992000, 1011500 1992000, 1011500 1991500, 1011000 1991500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.236,10.299,13.489,9.486,17.089,13.284,서면,2.0,4.86,2507.0,7364.0
932,라사11a92a,0.0,"POLYGON ((1011000 1992000, 1011000 1992500, 1011500 1992500, 1011500 1992000, 1011000 1992000))",0.0,0.0,0.0,0.0,0.0,0.0,867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.995,10.059,13.248,9.245,16.848,13.043,서면,2.0,5.45,2505.0,6898.0
933,라사11a92b,0.0,"POLYGON ((1011000 1992500, 1011000 1993000, 1011500 1993000, 1011500 1992500, 1011000 1992500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.006,10.07,13.26,9.256,16.859,13.054,서면,1.97,5.93,2504.0,7072.0
934,라사11a93a,0.0,"POLYGON ((1011000 1993000, 1011000 1993500, 1011500 1993500, 1011500 1993000, 1011000 1993000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.262,10.325,13.515,9.512,17.115,13.31,서면,1.56,5.46,2504.0,8351.0
935,라사11a93b,0.0,"POLYGON ((1011000 1993500, 1011000 1994000, 1011500 1994000, 1011500 1993500, 1011000 1993500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.644,10.707,13.897,9.893,17.497,13.692,서면,2.0,5.53,2507.0,7356.0
936,라사11a94a,0.0,"POLYGON ((1011000 1994000, 1011000 1994500, 1011500 1994500, 1011500 1994000, 1011000 1994000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.162,11.515,16.952,8.291,23.015,19.208,서면,1.55,5.31,2504.0,6116.0
937,라사11a94b,0.0,"POLYGON ((1011000 1994500, 1011000 1995000, 1011500 1995000, 1011500 1994500, 1011000 1994500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.753,11.106,16.542,7.882,22.605,18.799,서면,1.94,5.92,2505.0,7762.0
938,라사11a95a,0.0,"POLYGON ((1011000 1995000, 1011000 1995500, 1011500 1995500, 1011500 1995000, 1011000 1995000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.472,10.825,16.262,7.602,22.325,18.519,서면,2.0,5.79,2507.0,8013.0
939,라사11a95b,0.0,"POLYGON ((1011000 1995500, 1011000 1996000, 1011500 1996000, 1011500 1995500, 1011000 1995500))",0.0,0.0,0.0,0.0,55800000.0,111.25,12430.5,1.0,36.83,0.0,473.0,174.2,0.0,36.83,174.2,1.0,1.0,1.0,18.543,9.896,15.332,6.673,21.395,17.59,서면,2.0,4.87,2382.0,8278.0
940,라사11a96a,0.0,"POLYGON ((1011000 1996000, 1011000 1996500, 1011500 1996500, 1011500 1996000, 1011000 1996000))",0.0,0.0,0.0,7.0,136440000.0,146.97,14597.23,1.25,18.17,0.0,666.25,78.91,5.32,14.58,63.0,12.0,1.0,12.0,18.036,9.389,14.825,6.166,20.889,17.082,서면,2.02,4.51,2123.0,6469.0
941,라사11a96b,0.0,"POLYGON ((1011000 1996500, 1011000 1997000, 1011500 1997000, 1011500 1996500, 1011000 1996500))",0.0,0.0,0.0,0.0,69845000.0,130.83,30196.09,1.5,30.07,0.0,757.4,214.94,8.24,25.04,171.19,8.0,6.0,1.3333333333333333,17.544,8.898,14.334,5.674,20.397,16.591,서면,2.0,5.42,4480.0,12922.0
942,라사11a96b,0.0,"POLYGON ((1011000 1996500, 1011000 1997000, 1011500 1997000, 1011500 1996500, 1011000 1996500))",0.0,0.0,0.0,0.0,69845000.0,130.83,30196.09,1.5,30.07,0.0,757.4,214.94,8.24,25.04,171.19,8.0,6.0,1.3333333333333333,17.544,8.898,14.334,5.674,20.397,16.591,사북면,2.0,5.42,4480.0,12922.0
943,라사11a97a,0.0,"POLYGON ((1011000 1997000, 1011000 1997500, 1011500 1997500, 1011500 1997000, 1011000 1997000))",0.0,11.0,0.0,18.0,47081481.48,58.47,16528.49,1.05,8.66,0.0,1696.89,65.99,4.34,9.46,64.26,40.0,3.0,13.333333333333334,16.855,8.208,13.644,2.462,19.708,15.902,서면,2.02,3.36,3142.0,8476.0
944,라사11a97a,0.0,"POLYGON ((1011000 1997000, 1011000 1997500, 1011500 1997500, 1011500 1997000, 1011000 1997000))",0.0,11.0,0.0,18.0,47081481.48,58.47,16528.49,1.05,8.66,0.0,1696.89,65.99,4.34,9.46,64.26,40.0,3.0,13.333333333333334,16.855,8.208,13.644,2.462,19.708,15.902,사북면,2.02,3.36,3142.0,8476.0
945,라사11a97b,9.0,"POLYGON ((1011000 1997500, 1011000 1998000, 1011500 1998000, 1011500 1997500, 1011000 1997500))",9.0,10.0,0.0,21.0,87280000.0,119.12,6287.64,1.17,17.72,0.0,814.13,96.09,5.25,15.39,87.8,13.0,3.0,4.333333333333333,17.091,8.444,13.88,2.467,19.944,16.137,사북면,2.14,5.22,1915.0,5541.0
946,라사11a98a,0.0,"POLYGON ((1011000 1998000, 1011000 1998500, 1011500 1998500, 1011500 1998000, 1011000 1998000))",0.0,0.0,0.0,0.0,0.0,0.0,874.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.507,12.108,17.544,2.159,27.247,20.671,서면,2.0,5.96,5000.0,14410.0
947,라사11a98a,0.0,"POLYGON ((1011000 1998000, 1011000 1998500, 1011500 1998500, 1011500 1998000, 1011000 1998000))",0.0,0.0,0.0,0.0,0.0,0.0,874.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.507,12.108,17.544,2.159,27.247,20.671,사북면,2.0,5.96,5000.0,14410.0
948,라사11a98b,0.0,"POLYGON ((1011000 1998500, 1011000 1999000, 1011500 1999000, 1011500 1998500, 1011000 1998500))",0.0,0.0,0.0,0.0,0.0,0.0,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.14,12.433,17.868,2.484,27.572,20.996,서면,2.0,5.7,5000.0,14398.0
949,라사11a98b,0.0,"POLYGON ((1011000 1998500, 1011000 1999000, 1011500 1999000, 1011500 1998500, 1011000 1998500))",0.0,0.0,0.0,0.0,0.0,0.0,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.14,12.433,17.868,2.484,27.572,20.996,사북면,2.0,5.7,5000.0,14398.0
950,라사11a99a,0.0,"POLYGON ((1011000 1999000, 1011000 1999500, 1011500 1999500, 1011500 1999000, 1011000 1999000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.511,4.855,15.3,4.955,19.994,17.557,서면,2.0,5.82,5010.0,14208.0
951,라사11a99a,0.0,"POLYGON ((1011000 1999000, 1011000 1999500, 1011500 1999500, 1011500 1999000, 1011000 1999000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.511,4.855,15.3,4.955,19.994,17.557,사북면,2.0,5.82,5010.0,14208.0
952,라사11a99b,0.0,"POLYGON ((1011000 1999500, 1011000 2000000, 1011500 2000000, 1011500 1999500, 1011000 1999500))",0.0,0.0,0.0,0.0,0.0,0.0,32300.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.01,4.354,14.799,4.454,19.493,17.056,사북면,2.02,3.99,2500.0,7108.0
953,라사11b66a,0.0,"POLYGON ((1011500 1966000, 1011500 1966500, 1012000 1966500, 1012000 1966000, 1011500 1966000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,남면,1.62,2.16,0.0,0.0
